City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Tongliao,CN,43.6125,122.2653,77.56,77,100,13.24,overcast clouds
347,Mongo,TD,12.1844,18.693,74.66,81,100,10.25,light rain
348,Taicheng,CN,38.731,113.228,80.89,60,1,3.33,clear sky
349,La Asuncion,VE,11.0333,-63.8628,78.64,89,76,12.75,broken clouds
350,Tautira,PF,-17.7333,-149.15,76.1,79,49,12.73,light rain
351,Noyabrsk,RU,63.1994,75.4507,59.47,48,0,6.8,clear sky
352,Norman Wells,CA,65.282,-126.8329,60.24,74,91,11.81,overcast clouds
353,Humaita,BR,-7.5061,-63.0208,72.59,95,70,2.3,broken clouds
354,Otavi,NA,-19.65,17.3333,55.17,43,0,8.12,clear sky
355,Ponnani,IN,10.767,75.9252,74.52,86,100,14.74,heavy intensity rain
356,Gwadar,PK,25.1216,62.3254,83.17,84,46,2.73,scattered clouds
357,Gazli,UZ,40.1333,63.45,87.06,22,0,10.85,clear sky
358,Santa Marta,CO,11.2408,-74.199,82.45,78,40,6.91,scattered clouds
359,Nioro,GM,13.35,-15.75,80.1,85,91,6.8,overcast clouds
360,Montes Claros,BR,-16.735,-43.8617,66.0,47,47,3.58,scattered clouds
361,Babushkin,RU,51.7122,105.8647,65.08,67,5,1.66,clear sky
362,Sur,OM,22.5667,59.5289,88.11,70,92,1.86,overcast clouds
363,Novyy Urengoy,RU,66.0833,76.6333,58.06,47,4,10.38,clear sky
364,Goiatuba,BR,-18.0125,-49.3547,66.43,41,61,7.0,broken clouds
365,Bud,US,39.447,-86.1758,75.22,73,0,6.38,clear sky
366,Christiana,ZA,-27.914,25.1611,46.53,40,0,5.06,clear sky
367,Sosenskiy,RU,54.059,35.9623,53.98,89,6,7.85,clear sky
368,That Phanom,TH,16.9364,104.7104,82.98,78,93,5.55,overcast clouds
369,Maku,IR,39.2911,44.4521,70.57,45,0,1.61,clear sky
370,Sarangani,PH,5.4033,125.4636,81.32,80,94,7.78,overcast clouds
371,Pingdu,CN,36.7844,119.9464,79.77,82,99,14.54,overcast clouds
372,Balkanabat,TM,39.5108,54.3671,90.32,24,0,8.3,clear sky
373,Nome,US,64.5011,-165.4064,66.16,52,48,13.2,scattered clouds
374,Maamba,ZM,-17.3667,27.15,56.28,61,45,2.01,scattered clouds
375,Praya,CV,14.9215,-23.5087,75.74,83,0,5.75,clear sky
376,Skala,PL,50.2305,19.8536,56.79,73,0,6.91,clear sky
377,Brazzaville,CG,-4.2658,15.2832,72.23,68,25,3.27,scattered clouds
378,Santa Maria,BR,-29.6842,-53.8069,43.65,88,0,2.53,clear sky
379,Keflavik,IS,64.0049,-22.5624,46.83,81,75,4.61,broken clouds
380,Nanortalik,GL,60.1432,-45.2371,41.63,91,6,9.19,clear sky
381,Deputatskiy,RU,69.3,139.9,63.36,54,75,11.7,broken clouds
382,Margate,GB,51.3813,1.3862,70.7,71,97,8.5,overcast clouds
383,Luderitz,NA,-26.6481,15.1594,55.22,62,0,12.75,clear sky
384,Horta,PT,38.5333,-28.6333,69.31,92,92,8.59,overcast clouds
385,Ostersund,SE,63.1792,14.6357,57.65,82,20,6.91,few clouds
386,Malia,GR,35.2833,25.4667,77.83,82,0,10.71,clear sky
387,Victoria,HK,22.2855,114.1577,91.26,70,67,8.01,broken clouds
388,Katobu,ID,-4.9408,122.5276,84.33,63,35,7.92,scattered clouds
389,Yarmouth,US,41.7057,-70.2286,74.14,89,100,16.11,overcast clouds
390,Pozoblanco,ES,38.3791,-4.8483,71.53,35,20,2.8,few clouds
391,Aranos,NA,-24.1333,19.1167,51.19,44,0,8.03,clear sky
392,Palmer,US,42.1584,-72.3287,72.21,87,75,0.0,broken clouds
393,Floro,NO,61.5996,5.0328,55.36,82,100,17.27,overcast clouds
394,Kirakira,SB,-10.4544,161.9205,83.53,61,24,8.61,few clouds
395,Ewo,CG,-0.8725,14.8206,77.76,51,98,6.44,overcast clouds
396,Ribeira Brava,PT,32.65,-17.0667,67.71,68,23,3.69,few clouds
397,Kurtalan,TR,37.9272,41.7028,77.92,17,0,1.88,clear sky
398,Lompoc,US,34.6391,-120.4579,66.02,84,100,11.01,overcast clouds
399,Karoi,ZW,-16.8099,29.6925,53.98,65,95,5.46,overcast clouds
400,Hami,CN,42.8,93.45,88.63,18,70,9.28,broken clouds
401,Nouadhibou,MR,20.931,-17.0347,68.27,83,17,19.73,few clouds
402,Santo Antonio Do Taua,BR,-1.1519,-48.1294,76.95,98,59,3.69,broken clouds
403,Kano,NG,12.0001,8.5167,76.03,70,100,12.3,light rain
404,Tiarei,PF,-17.5333,-149.3333,71.62,78,22,10.89,light rain
405,Atar,MR,20.5169,-13.0499,87.73,34,30,5.55,scattered clouds
406,Sobolevo,RU,54.4299,31.8996,54.1,83,100,15.86,overcast clouds
407,Sassandra,CI,4.95,-6.0833,74.08,87,100,6.11,overcast clouds
408,Fort Nelson,CA,58.8053,-122.7002,65.57,42,68,5.1,broken clouds
409,Plettenberg Bay,ZA,-34.0527,23.3716,53.53,59,0,5.41,clear sky
410,Lilongwe,MW,-13.9669,33.7873,57.67,70,50,4.94,scattered clouds
411,Beska,RS,45.1297,20.0661,58.75,63,36,7.45,scattered clouds
412,Manaus,BR,-3.1019,-60.025,82.89,78,0,4.61,clear sky
413,Khandyga,RU,62.6667,135.6,64.99,94,100,4.61,light rain
414,Cayenne,GF,4.9333,-52.3333,83.08,1,100,1.99,overcast clouds
415,Carora,VE,10.1755,-70.0827,76.42,63,88,10.65,overcast clouds
416,Cap Malheureux,MU,-19.9842,57.6142,66.47,76,71,1.01,light rain
417,Namatanai,PG,-3.6667,152.4333,84.18,71,32,8.52,scattered clouds
418,Mora,CM,11.0461,14.1401,77.34,66,100,4.27,overcast clouds
419,Pirapemas,BR,-3.7267,-44.2233,72.54,94,74,2.95,broken clouds
420,Great Yarmouth,GB,52.6083,1.7305,66.07,81,60,9.42,broken clouds
421,Wamba,NG,8.9333,8.6,71.78,99,100,5.61,moderate rain
422,Erenhot,CN,43.6475,111.9767,74.53,36,2,14.65,clear sky
423,Broome,US,42.2506,-75.833,70.68,79,0,4.61,clear sky
424,Fano,IT,43.8204,13.0121,70.99,91,8,0.92,clear sky
425,Visnes,NO,59.3556,5.2242,58.21,82,40,5.75,scattered clouds
426,Marzuq,YE,14.4,46.4667,75.27,44,93,2.48,overcast clouds
427,Buloh Kasap,MY,2.5536,102.764,81.66,73,100,3.0,overcast clouds
428,Alice Springs,AU,-23.7,133.8833,56.75,44,0,14.97,clear sky
429,Severnyy,RU,50.677,36.5532,59.04,72,0,2.24,clear sky
430,Rio Grande,BR,-32.035,-52.0986,37.94,81,2,7.0,clear sky
431,Craig,US,40.5153,-107.5464,74.82,32,0,0.0,clear sky
432,Grand Gaube,MU,-20.0064,57.6608,66.38,76,72,1.01,light rain
433,Cape Coast,GH,5.1053,-1.2466,74.39,84,100,9.42,overcast clouds
434,Touros,BR,-5.1989,-35.4608,74.75,88,5,10.74,clear sky
435,Sudak,UA,44.85,34.9667,67.77,60,0,4.12,clear sky
436,Balikpapan,ID,-1.2675,116.8289,79.79,89,40,8.05,light rain
437,Port Blair,IN,11.6667,92.75,82.9,80,100,20.02,overcast clouds
438,Manakara,MG,-22.1333,48.0167,61.99,93,8,4.45,clear sky
439,San Andres,CO,12.5847,-81.7006,82.42,83,75,9.22,broken clouds
440,Kungurtug,RU,50.5994,97.5228,73.94,36,85,0.29,overcast clouds
441,Havoysund,NO,70.9963,24.6622,64.63,70,57,12.3,broken clouds
442,Sao Caetano De Odivelas,BR,-0.75,-48.02,73.09,95,41,4.81,scattered clouds
443,Sumbawanga,TZ,-7.9667,31.6167,48.7,92,10,3.06,clear sky
444,Khokhlovo,RU,59.1492,37.3998,60.82,93,6,3.69,clear sky
445,Port Macquarie,AU,-31.4333,152.9167,58.75,61,37,15.32,scattered clouds
446,Tarauaca,BR,-8.1614,-70.7656,77.9,74,91,1.5,overcast clouds
447,Zhicheng,CN,30.2956,111.5047,96.42,54,92,4.54,overcast clouds
448,Serenje,ZM,-13.2325,30.2352,48.34,93,9,5.41,clear sky
449,Panaba,MX,21.2833,-88.2667,81.07,70,100,10.78,overcast clouds
450,Waipawa,NZ,-41.4122,175.5153,54.79,72,1,22.46,clear sky
451,Tezpur,IN,26.6333,92.8,86.09,80,100,3.87,overcast clouds
452,Balabac,PH,7.9868,117.0645,82.85,79,100,13.98,heavy intensity rain
453,Breukelen,NL,52.1742,5.0014,72.01,82,100,6.55,overcast clouds
454,Puerto Ayacucho,VE,5.6639,-67.6236,74.97,94,97,4.76,overcast clouds
455,Srednekolymsk,RU,67.45,153.6833,77.61,40,100,7.99,overcast clouds
456,Shache,CN,38.4167,77.2406,79.02,27,100,11.45,overcast clouds
457,Kostomuksha,RU,64.571,30.5767,64.26,95,15,5.73,few clouds
458,Nemuro,JP,43.3236,145.575,62.74,94,100,5.91,overcast clouds
459,Herat,AF,34.5,62.0,75.79,25,0,39.37,clear sky
460,Roma,US,43.2128,-75.4557,67.73,90,40,4.61,scattered clouds
461,Leningradskiy,RU,69.3833,178.4167,39.61,91,100,5.97,overcast clouds
462,Bouna,CI,9.2667,-3.0,71.26,92,70,6.4,broken clouds
463,Itoigawa,JP,37.0333,137.85,86.02,74,17,6.89,few clouds
464,Osmaniye,TR,37.0742,36.2478,74.21,90,31,0.13,scattered clouds
465,Butembo,CD,0.15,29.2833,58.95,80,93,2.91,overcast clouds
466,Xichang,CN,27.8964,102.2634,79.75,66,96,3.8,overcast clouds
467,Halifax,CA,44.6453,-63.5724,65.68,86,2,11.01,clear sky
468,Kropotkin,RU,45.4375,40.5756,67.93,81,97,2.33,light rain
469,Yeppoon,AU,-23.1333,150.7333,65.98,41,0,11.45,clear sky
470,Kalga,RU,50.9251,118.898,60.62,99,100,4.85,overcast clouds
471,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,73,75,12.66,broken clouds
472,Marystown,CA,47.1666,-55.1483,59.86,100,85,1.01,overcast clouds
473,Chernyshevskiy,RU,63.0128,112.4714,58.8,45,94,5.68,overcast clouds
474,Ginda,IN,30.6945,78.4932,73.2,72,15,4.09,few clouds
475,Gunjur,GM,13.2019,-16.7339,80.67,89,40,6.91,light rain
476,Xining,CN,36.6167,101.7667,70.5,54,27,3.2,scattered clouds
477,Buala,SB,-8.145,159.5921,84.22,69,79,11.07,light rain
478,Vrangel,RU,42.7297,133.0839,68.52,85,98,9.37,overcast clouds
479,Nyurba,RU,63.2842,118.3319,74.07,58,61,4.27,broken clouds
480,Talnakh,RU,69.4865,88.3972,54.21,43,60,20.76,broken clouds
481,Richards Bay,ZA,-28.783,32.0377,62.62,93,1,8.19,clear sky
482,Nieves,PH,15.3274,120.9485,87.31,72,100,4.83,overcast clouds
483,Pisco,PE,-13.7,-76.2167,59.05,88,75,11.5,broken clouds
484,San Antonio,US,29.4241,-98.4936,97.25,42,0,16.11,clear sky
485,Grand Island,US,40.925,-98.342,79.09,67,0,6.91,clear sky
486,Manggar,ID,-2.8833,108.2667,81.1,79,100,1.43,moderate rain
487,Martapura,ID,-3.4167,114.85,75.29,88,75,11.5,broken clouds
488,Ninghai,CN,29.2892,121.4247,91.4,58,100,3.31,overcast clouds
489,Faya,SA,18.3851,42.4509,65.97,39,100,4.43,overcast clouds
490,Abonnema,NG,4.7084,6.7931,73.49,88,98,4.83,overcast clouds
491,Tambacounda,SN,13.7539,-13.7586,82.72,76,91,9.55,overcast clouds
492,Thurso,GB,58.5927,-3.5259,52.86,79,58,21.99,broken clouds
493,Maxixe,MZ,-23.8597,35.3472,65.17,78,0,3.83,clear sky
494,Utiel,ES,39.5667,-1.2,70.86,41,0,1.66,clear sky
495,Melun,FR,48.5,2.75,67.78,79,0,2.3,clear sky
496,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,79.79,47,92,1.23,overcast clouds
497,Algeciras,ES,36.1333,-5.4505,74.88,78,46,18.41,scattered clouds
498,Camopi,GF,3.1655,-52.3158,71.67,99,78,1.52,broken clouds
499,Sonoita,MX,31.85,-112.8333,88.09,44,92,11.68,overcast clouds
500,Pocatello,US,42.8713,-112.4455,84.11,25,0,9.22,clear sky
501,Chengde,CN,40.9725,117.9361,86.36,55,53,5.35,broken clouds
502,Tigil,RU,57.8,158.6667,80.82,38,21,12.46,few clouds
503,Verkhoyansk,RU,67.5447,133.385,71.85,50,0,12.84,clear sky
504,Sozimskiy,RU,59.7418,52.2482,68.16,91,100,2.91,overcast clouds
505,Namalenga,TZ,-10.95,39.1,58.87,94,3,0.38,clear sky
506,Bilibino,RU,68.0546,166.4372,68.45,53,33,8.1,scattered clouds
507,Tateyama,JP,34.9833,139.8667,77.09,85,79,3.91,broken clouds
508,La Macarena,CO,2.1837,-73.7849,71.46,97,58,1.99,broken clouds
509,Lappeenranta,FI,61.0587,28.1887,64.45,96,0,5.75,clear sky
510,Soria,ES,41.6667,-2.6667,66.52,46,6,2.73,clear sky
511,Uddevalla,SE,58.3478,11.9424,62.96,91,65,1.01,broken clouds
512,Ilulissat,GL,69.2167,-51.1,42.82,87,75,1.14,broken clouds
513,Kaseda,JP,31.4167,130.3167,83.05,81,100,8.34,overcast clouds
514,Korla,CN,41.7597,86.1469,82.02,19,8,14.47,clear sky
515,Palafrugell,ES,41.9174,3.1631,74.71,59,0,1.01,clear sky
516,Chapleau,CA,47.8405,-83.4034,55.04,73,100,4.34,overcast clouds
517,Medicine Hat,CA,50.0501,-110.6683,81.21,42,2,3.0,clear sky
518,Bad Sachsa,DE,51.595,10.5555,61.72,77,80,2.59,broken clouds
519,Coolum Beach,AU,-26.5333,153.1,64.11,59,0,15.37,clear sky
520,Asau,RO,46.4333,26.4,51.28,80,89,7.2,overcast clouds
521,Evensk,RU,61.95,159.2333,58.48,79,45,7.56,scattered clouds
522,Darfield,GB,53.5339,-1.376,63.84,85,10,6.87,clear sky
523,Sorland,NO,67.667,12.6934,53.46,86,60,20.65,broken clouds
524,Mvangue,CM,2.9667,11.5167,66.6,99,94,2.48,overcast clouds
525,Constantine,DZ,36.365,6.6147,72.81,49,0,2.3,clear sky
526,Vetralla,IT,42.3098,12.0784,69.26,77,5,3.67,clear sky
527,Pampa,US,35.5362,-100.9599,86.95,51,0,9.22,clear sky
528,Darab,IR,28.7519,54.5444,84.51,11,0,9.53,clear sky
529,Bastogne,BE,50.0035,5.7184,67.32,78,68,4.97,broken clouds
530,Kupang,ID,-10.1667,123.5833,80.53,53,27,14.14,scattered clouds
531,Germersheim,DE,49.2231,8.3639,66.18,63,14,1.99,few clouds
532,Rio Tuba,PH,8.5061,117.4317,81.99,81,67,12.15,light rain
533,Moyale,KE,3.5167,39.0584,59.72,78,10,5.7,clear sky
534,Kirkwood,US,38.5834,-90.4068,76.68,64,0,4.83,clear sky
535,Mount Isa,AU,-20.7333,139.5,64.17,24,1,12.66,clear sky
536,Acarau,BR,-2.8856,-40.12,77.85,86,12,14.32,few clouds
537,Sri Aman,MY,1.2376,111.4621,80.33,80,100,0.74,overcast clouds
538,Mahibadhoo,MV,3.7833,72.9667,81.7,72,47,9.08,scattered clouds
539,Magadan,RU,59.5667,150.8,79.54,81,68,8.77,broken clouds
540,Sisimiut,GL,66.9395,-53.6735,42.64,93,100,2.35,overcast clouds
541,Smithers,CA,54.7804,-127.1743,56.35,61,98,6.58,overcast clouds
542,Dauphin,CA,51.1494,-100.0502,63.41,82,0,1.12,clear sky
543,Pacasmayo,PE,-7.4006,-79.5714,61.05,88,10,9.26,clear sky
544,Araouane,ML,18.9048,-3.5265,93.22,28,6,7.7,clear sky
545,Wageningen,NL,51.9667,5.6667,70.95,77,100,4.61,overcast clouds
546,Locri,IT,38.2414,16.2623,73.31,74,3,10.56,clear sky
547,Kholm-Zhirkovskiy,RU,55.5189,33.4731,52.95,91,12,9.48,few clouds
548,Rundu,NA,-17.9333,19.7667,52.34,50,0,6.31,clear sky
549,Sungai Besar,MY,3.6746,100.9867,83.93,65,88,5.08,overcast clouds
550,Praia Da Vitoria,PT,38.7333,-27.0667,73.76,84,87,10.74,overcast clouds
551,Worland,US,44.0169,-107.9554,84.88,38,0,4.61,clear sky
552,Tizimin,MX,21.15,-88.15,80.47,72,100,8.72,overcast clouds
553,Rocha,UY,-34.4833,-54.3333,37.83,85,1,4.54,clear sky
554,Abha,SA,18.2164,42.5053,65.8,40,100,5.06,overcast clouds
555,Nichinan,JP,31.6,131.3667,86.29,70,99,3.13,overcast clouds
556,Maureni,RO,45.4039,21.5025,51.12,63,53,6.15,broken clouds
557,Nabire,ID,-3.3667,135.4833,84.88,69,38,4.43,scattered clouds
558,Raga,SS,8.4596,25.678,68.34,98,100,3.42,overcast clouds
559,Udomlya,RU,57.8794,34.9925,56.07,95,19,2.82,few clouds
560,Spornoye,RU,50.8448,37.2913,55.78,70,5,6.55,clear sky
561,Buluang,PH,13.3068,123.3425,85.66,74,85,5.73,overcast clouds
562,Agirish,RU,61.9247,63.0231,75.72,59,9,1.81,clear sky
563,Kalakamati,BW,-20.5929,27.3121,50.54,61,3,7.63,clear sky
564,Voyvozh,RU,62.892,54.9635,74.57,55,2,3.87,clear sky
565,Dodoma,TZ,-6.1722,35.7395,56.82,88,8,6.98,clear sky
566,Yashkul,RU,46.1711,45.3435,75.7,59,1,11.79,clear sky
567,Miri,MY,4.4148,114.0089,82.9,72,98,4.41,overcast clouds
568,Gat,IL,31.61,34.7642,74.39,100,0,1.01,clear sky
569,Barguzin,RU,53.6167,109.6167,74.1,46,7,5.48,clear sky
570,Ostrow Mazowiecka,PL,52.8024,21.8951,63.63,66,100,20.2,overcast clouds
571,Banamba,ML,13.55,-7.45,81.75,63,32,8.52,scattered clouds
572,Saint-Pierre,RE,-21.3393,55.4781,68.92,72,75,8.05,broken clouds
573,Trenggalek,ID,-8.05,111.7167,81.7,77,48,4.61,scattered clouds
574,Burgos,ES,42.3394,-3.7079,59.41,67,0,0.0,clear sky
575,Barabai,ID,-2.5833,115.3833,89.04,57,24,1.77,few clouds
576,Lac Du Bonnet,CA,50.2536,-96.0612,60.13,92,0,4.43,clear sky
577,Gasa,PS,31.5,34.4667,69.87,80,0,2.39,clear sky
578,Ayan,RU,56.45,138.1667,60.51,93,100,2.37,overcast clouds
579,Male,MV,4.1748,73.5089,81.73,73,30,10.76,scattered clouds
580,Panguna,PG,-6.3164,155.4848,77.54,78,76,1.74,light rain
581,Teya,RU,60.3778,92.6267,57.9,70,87,4.92,light rain
582,San Jeronimo,PE,-11.9472,-75.2829,46.45,84,25,2.66,scattered clouds
583,Hammerfest,NO,70.6634,23.6821,70.25,52,18,8.05,few clouds
584,Suamico,US,44.6319,-88.0393,68.88,91,0,0.0,clear sky
585,Stornoway,GB,58.2093,-6.3865,51.93,87,75,11.5,broken clouds
586,Iquitos,PE,-3.7481,-73.2472,75.24,94,75,2.3,broken clouds
587,Sept-Iles,CA,50.2001,-66.3821,59.52,99,100,2.3,fog
588,Chara,RU,56.9064,118.2631,68.32,64,96,3.06,light rain
589,Verkhnedneprovskiy,RU,54.9813,33.3457,53.1,90,6,11.68,clear sky
590,Sterlibashevo,RU,53.4376,55.2578,71.92,80,20,5.48,few clouds
591,Kemijarvi,FI,66.7131,27.4306,63.39,80,100,3.11,overcast clouds
592,Ust-Uda,RU,54.1742,103.0304,71.82,49,72,4.16,broken clouds
593,Grants Pass,US,42.439,-123.3284,90.91,48,0,8.05,clear sky
594,Mareeba,AU,-17.0,145.4333,75.43,51,62,1.81,broken clouds
595,Wahpeton,US,46.2652,-96.6059,71.62,60,0,5.75,clear sky
596,Menongue,AO,-14.6585,17.691,48.29,59,0,4.7,clear sky
597,Lexington,US,37.9887,-84.4777,74.52,68,0,0.0,clear sky
598,Coronado,US,32.6859,-117.1831,72.88,78,40,6.91,scattered clouds
599,Bairiki,KI,1.3292,172.9752,84.2,74,20,13.8,few clouds
600,Davila,PH,18.4726,120.5763,80.58,77,100,15.7,heavy intensity rain
601,Ilam,NP,26.9167,87.9167,78.67,74,100,3.67,overcast clouds
602,Puerto Leguizamo,CO,-0.1934,-74.7819,71.51,95,20,1.43,few clouds
603,La Rioja,ES,42.25,-2.5,60.58,46,0,6.22,clear sky
604,Crnomelj,SI,45.5711,15.1889,54.63,95,40,3.69,scattered clouds
605,Seminole,US,28.7086,-81.2081,85.37,83,20,8.05,few clouds
606,North Platte,US,41.1239,-100.7654,76.06,59,0,11.99,clear sky
607,Haines Junction,CA,60.7522,-137.5108,49.41,83,97,5.32,overcast clouds
608,Albania,AL,41.0,20.0,65.73,50,100,5.1,overcast clouds
609,Nelson Bay,AU,-32.7167,152.15,60.1,65,99,14.0,overcast clouds
610,Dakar,SN,14.6937,-17.4441,79.68,86,84,11.56,broken clouds
611,Bakel,SN,14.905,-12.4568,88.18,59,68,14.63,broken clouds
612,Wakkanai,JP,45.4094,141.6739,63.77,95,100,14.63,heavy intensity rain
613,Camabatela,AO,-8.1881,15.375,55.8,84,0,1.99,clear sky
614,Honningsvag,NO,70.9821,25.9704,64.15,68,20,8.05,few clouds
615,Tokur,RU,53.1333,132.9,78.49,35,100,4.45,overcast clouds
616,Blackwater,AU,-23.5833,148.8833,63.36,33,0,13.06,clear sky
617,Comonfort,MX,20.7167,-100.7667,68.13,47,99,6.53,overcast clouds
618,Port Hedland,AU,-20.3167,118.5667,77.05,20,9,17.27,clear sky
619,Benguela,AO,-12.5763,13.4055,66.78,89,0,3.2,clear sky
620,Terney,RU,45.0503,136.6092,67.44,88,100,6.04,overcast clouds
621,Atlantic City,US,39.3643,-74.4229,75.38,88,0,5.75,clear sky
622,Kiama,AU,-34.6833,150.8667,59.38,67,91,5.01,light rain
623,Preobrazheniye,RU,42.9019,133.9064,71.2,79,96,12.19,overcast clouds
624,Dzaoudzi,YT,-12.7887,45.2699,76.89,78,75,21.85,broken clouds
625,Ponta Delgada,PT,37.7333,-25.6667,72.5,83,75,9.22,broken clouds
626,Fethiye,TR,36.6217,29.1164,80.47,48,0,5.14,clear sky
627,Luwuk,ID,-0.9516,122.7875,81.23,82,93,6.26,overcast clouds
628,Anadyr,RU,64.75,177.4833,72.1,53,0,4.47,clear sky
629,Masindi,UG,1.6744,31.715,62.78,75,63,3.65,broken clouds
630,Danli,HN,14.0333,-86.5833,67.01,92,42,3.11,scattered clouds
631,Itoman,JP,26.1247,127.6694,89.98,74,20,5.75,few clouds
632,Muli,MV,2.9167,73.5667,82.06,73,83,8.39,broken clouds
633,Saint Anthony,US,45.0205,-93.218,67.93,90,75,8.05,broken clouds
634,Islahiye,TR,37.025,36.6306,69.85,90,14,6.02,few clouds
635,Nueve De Julio,AR,-35.4444,-60.8831,41.11,55,46,9.82,scattered clouds
636,Masallatah,LY,32.6167,14.0,70.56,70,0,7.27,clear sky
637,Shumikha,RU,55.2261,63.2961,68.07,73,92,2.55,overcast clouds
638,Kattivakkam,IN,13.2167,80.3167,84.29,59,100,20.07,overcast clouds
639,Uruzgan,AF,32.8333,66.0,80.31,13,0,3.76,clear sky
640,Digby,CA,44.6169,-65.7655,67.59,85,11,19.42,few clouds
641,Drayton Valley,CA,53.2168,-114.9854,69.91,82,0,9.69,clear sky
642,Garchitorena,PH,13.8804,123.6946,87.39,66,94,4.03,overcast clouds
643,Dibulla,CO,11.2725,-73.3091,78.66,83,55,14.12,broken clouds
644,Kushiro,JP,42.975,144.3747,67.77,92,100,5.1,overcast clouds
645,Hofn,IS,64.2539,-15.2082,49.78,67,100,11.54,overcast clouds
646,Brigantine,US,39.4101,-74.3646,75.4,90,0,5.75,clear sky
647,Sao Filipe,CV,14.8961,-24.4956,74.86,83,32,6.4,scattered clouds
648,Nuuk,GL,64.1835,-51.7216,39.81,100,75,6.91,mist
649,Baiyin,CN,36.5583,104.2081,76.21,45,76,3.0,broken clouds
650,Aksu,CN,41.1231,80.2644,79.75,26,0,3.04,clear sky
651,Williams Lake,CA,52.1415,-122.1445,58.57,94,75,6.91,broken clouds
652,Kambove,CD,-10.8764,26.5969,51.78,72,3,5.77,clear sky
653,Sambava,MG,-14.2667,50.1667,69.71,88,98,11.61,light rain
654,Aquin,HT,18.2833,-73.4,79.2,84,0,3.67,clear sky
655,Saint-Quentin,FR,49.8333,3.3333,66.29,44,88,5.88,overcast clouds
656,Svolvaer,NO,68.2342,14.5683,58.5,98,100,7.87,overcast clouds
657,Kirovo-Chepetsk,RU,58.5539,50.0399,69.12,92,71,5.79,broken clouds
658,Boajibu,SL,8.1833,-11.3333,72.09,100,95,1.23,overcast clouds
659,Porto San Giorgio,IT,43.1827,13.7934,68.99,93,2,5.03,clear sky
660,Adre,TD,13.4667,22.2,75.0,78,97,8.16,overcast clouds
661,Marawi,PH,7.9986,124.2928,78.04,80,58,3.47,broken clouds
662,Estelle,US,29.8458,-90.1067,81.0,81,75,0.0,broken clouds
663,Catu,BR,-12.3531,-38.3789,68.83,98,64,2.3,broken clouds
664,Rio Gallegos,AR,-51.6226,-69.2181,28.45,86,100,8.05,overcast clouds
665,Gawler,AU,-34.6,138.7333,57.47,77,50,7.16,scattered clouds
666,Namwala,ZM,-15.7504,26.4384,55.96,61,5,5.55,clear sky
667,Kieta,PG,-6.2167,155.6333,83.7,75,58,7.14,light rain
668,Farafangana,MG,-22.8167,47.8333,63.45,93,19,4.88,few clouds
669,Muros,ES,42.7762,-9.0603,70.84,81,40,7.85,scattered clouds
670,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.67,90,100,21.36,overcast clouds
671,Saint-Louis,SN,16.3333,-15.0,77.0,74,100,16.6,overcast clouds
672,Wilmington Island,US,32.0036,-80.9737,82.98,61,0,5.75,clear sky
673,Baie-Comeau,CA,49.2168,-68.1489,55.08,100,100,10.36,mist
674,Dovers,VC,12.8833,-61.1833,80.22,83,100,20.04,overcast clouds
675,Vallenar,CL,-28.5708,-70.7581,59.32,36,0,4.63,clear sky
676,Novikovo,RU,51.1537,37.8879,57.31,73,5,5.79,clear sky
677,Konya,TR,38.1667,32.5,60.28,55,0,4.81,clear sky
